Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,2.4349300548165287,2.444106879884154,2.40495230156022,2.4379889965057373,10242229,0.0,0.0
1996-01-02 00:00:00+05:30,2.4349303796763855,2.4441072059683506,2.3865987619998146,2.392716646194458,16954313,0.0,0.0
1996-01-03 00:00:00+05:30,2.392716318379497,2.447165812790839,2.3865984350230365,2.3933281898498535,13514114,0.0,0.0
1996-01-04 00:00:00+05:30,2.355397789265996,2.355397789265996,2.263628890376418,2.3174667358398438,34785820,0.0,0.0
1996-01-05 00:00:00+05:30,2.289324565574113,2.300336593235135,2.248334358504248,2.2715823650360107,30138033,0.0,0.0
1996-01-08 00:00:00+05:30,2.2575106983209072,2.263628374114097,2.1669655633563436,2.1865427494049072,36752157,0.0,0.0
1996-01-09 00:00:00+05:30,2.1412698776133996,2.194495834319246,2.1412698776133996,2.1761419773101807,36964108,0.0,0.0
1996-01-10 00:00:00+05:30,2.176142492166349,2.217744356203648,2.1412703842191343,2.1645185947418213,35923053,0.0,0.0
1996-01-11 00:00:00+05:30,2.16574230117993,2.226309695102182,2.1584008807614397,2.2152974605560303,27719296,0.0,0.0
1996-01-12 00:00:00+05:30,2.2152971973511786,2.2501693039102255,2.193272523038848,2.2067320346832275,31593194,0.0,0.0
1996-01-15 00:00:00+05:30,2.193272714029794,2.2189682042712198,2.1834842230613596,2.1883785724639893,13352034,0.0,0.0
1996-01-16 00:00:00+05:30,2.188378336855012,2.2024495119338083,2.1669657423810884,2.184095859527588,19465667,0.0,0.0
1996-01-17 00:00:00+05:30,2.165741585616491,2.1816483723017925,2.0984446651442803,2.1100685596466064,25512510,0.0,0.0
1996-01-18 00:00:00+05:30,2.0807029406902373,2.095385987820186,2.031147994361478,2.065408229827881,31930712,0.0,0.0
1996-01-19 00:00:00+05:30,2.0403246842722056,2.0727497185336077,2.0311478583692115,2.047666311264038,20078367,0.0,0.0
1996-01-22 00:00:00+05:30,2.0678558635970146,2.088044926971866,2.046443056873445,2.0690793991088867,15288982,0.0,0.0
1996-01-23 00:00:00+05:30,2.0525605099030564,2.077643707501827,1.9577326923285643,1.9870985746383667,16752158,0.0,0.0
1996-01-24 00:00:00+05:30,1.9870988600904655,2.2501693427231286,1.9271435517278739,1.9601800441741943,20708877,0.0,0.0
1996-01-25 00:00:00+05:30,1.9577326972129776,1.9644624522012908,1.9057304795983727,1.9179662466049194,15920383,0.0,0.0
1996-01-26 00:00:00+05:30,1.9179662466049194,1.9179662466049194,1.9179662466049194,1.9179662466049194,0,0.0,0.0
1996-01-29 00:00:00+05:30,1.8971659535156116,2.018912416389734,1.8971659535156116,2.005453109741211,32353724,0.0,0.0
1996-01-30 00:00:00+05:30,2.0433834902550587,2.0800909992609897,1.982204447136362,2.022582769393921,32019768,0.0,0.0
1996-01-31 00:00:00+05:30,2.0311484240926037,2.116799238716609,2.0158537099943366,2.0427725315093994,34765337,0.0,0.0
1996-02-01 00:00:00+05:30,2.0256417599126095,2.095385973507458,2.0256417599126095,2.088656425476074,18475375,0.0,0.0
1996-02-02 00:00:00+05:30,2.132093537820251,2.2666876191979246,2.104563057801953,2.240992546081543,39733722,0.0,0.0
1996-02-05 00:00:00+05:30,2.3370437684934986,2.4716380613053976,2.245275083639436,2.3284788131713867,68921537,0.0,0.0
1996-02-06 00:00:00+05:30,2.3431620734186014,2.355397843752189,2.0923273267221925,2.1314821243286133,40024042,0.0,0.0
1996-02-07 00:00:00+05:30,2.131482062111198,2.2513931066885933,2.098445358472742,2.2152974605560303,45350428,0.0,0.0
1996-02-08 00:00:00+05:30,2.2269210441751577,2.5499467921781007,2.220803160622542,2.5370993614196777,114509743,0.0,0.0
1996-02-09 00:00:00+05:30,2.704119282753536,2.728591034169771,2.5823730209071805,2.6851539611816406,119682955,0.0,0.0
1996-02-12 00:00:00+05:30,2.629480429258008,2.6735293659410058,2.496109668146798,2.534040927886963,83759011,0.0,0.0
1996-02-13 00:00:00+05:30,2.5205809392148555,2.5878780747589984,2.475308475690763,2.535263776779175,72385781,0.0,0.0
1996-02-14 00:00:00+05:30,2.6307031333787094,2.716353915669821,2.581759858903328,2.6068434715270996,67257097,0.0,0.0
1996-02-15 00:00:00+05:30,2.545052840133603,2.6612934770836767,2.5266991866173694,2.5707483291625977,55699524,0.0,0.0
1996-02-16 00:00:00+05:30,2.5572886715527225,2.5572886715527225,2.5022275062984387,2.5169105529785156,36118975,0.0,0.0
1996-02-19 00:00:00+05:30,2.545052775680374,2.5811486258870806,2.520581238278469,2.53220534324646,24685188,0.0,0.0
1996-02-20 00:00:00+05:30,2.5322057173095494,2.5358765315968204,2.4012822246565286,2.4349308013916016,35231986,0.0,0.0
1996-02-21 00:00:00+05:30,2.4349308013916016,2.4349308013916016,2.4349308013916016,2.4349308013916016,0,0.0,0.0
1996-02-22 00:00:00+05:30,2.4899917175068444,2.557288863976723,2.4899917175068444,2.5444412231445312,32953956,0.0,0.0
1996-02-23 00:00:00+05:30,2.5389345653498205,2.55606467949687,2.4936618981360827,2.522416114807129,29080949,0.0,0.0
