Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,34.845123929040525,35.05520304983011,34.62384033203125,34.62384033203125,11000,0.0,0.0
1996-01-02 00:00:00+05:30,34.6238293703588,35.12521830301782,34.63503384303122,34.993568420410156,203500,0.0,0.0
1996-01-03 00:00:00+05:30,34.99358195590495,34.92915674737755,34.62104110932826,34.78630447387695,58000,0.0,0.0
1996-01-04 00:00:00+05:30,34.73307659580585,34.901139442249516,34.677056359336305,34.78909683227539,111500,0.0,0.0
1996-01-05 00:00:00+05:30,34.78909824166875,34.95716323195619,34.45297253516413,34.73307800292969,39500,0.0,0.0
1996-01-08 00:00:00+05:30,34.733079442506224,34.81711194113282,34.46698009191401,34.74708557128906,107500,0.0,0.0
1996-01-09 00:00:00+05:30,34.74708300345794,35.01318233438525,34.62103426483312,34.87873077392578,114500,0.0,0.0
1996-01-10 00:00:00+05:30,34.87874060446655,35.18125509798748,34.73588831894471,35.12803649902344,113500,0.0,0.0
1996-01-11 00:00:00+05:30,35.1280254448516,35.18124402706869,34.73587738817497,34.95716094970703,67500,0.0,0.0
1996-01-12 00:00:00+05:30,34.95716119753126,35.18124427648152,34.95716119753126,34.976768493652344,57000,0.0,0.0
1996-01-15 00:00:00+05:30,34.976768245689115,35.06920141987037,34.95716094970703,34.95716094970703,18500,0.0,0.0
1996-01-16 00:00:00+05:30,34.95716219620133,35.125225044474064,34.901139822087046,35.088809967041016,62000,0.0,0.0
1996-01-17 00:00:00+05:30,35.08880862104261,35.349306773834975,34.9571608552529,35.25127029418945,139500,0.0,0.0
1996-01-18 00:00:00+05:30,35.251269126549545,35.349305602947766,34.95715969735488,35.29328536987305,105500,0.0,0.0
1996-01-19 00:00:00+05:30,35.29329265041786,36.08879123676142,35.15604155514724,35.67423629760742,345000,0.0,0.0
1996-01-22 00:00:00+05:30,35.6742307835716,35.68543525817303,35.363313558745766,35.60700607299805,65500,0.0,0.0
1996-01-23 00:00:00+05:30,35.60700205056734,35.90951428249181,35.573388630560274,35.65742111206055,109500,0.0,0.0
1996-01-24 00:00:00+05:30,35.65743849363838,35.57340597117561,35.18125776140903,35.48377227783203,82500,0.0,0.0
1996-01-25 00:00:00+05:30,35.48375843615814,35.57339209453699,34.50899053138252,35.46134948730469,136500,0.0,0.0
1996-01-26 00:00:00+05:30,35.46134948730469,35.46134948730469,35.46134948730469,35.46134948730469,0,0.0,0.0
1996-01-29 00:00:00+05:30,35.46134846865695,35.937529001456966,35.013180189636586,35.783470153808594,169000,0.0,0.0
1996-01-30 00:00:00+05:30,35.78347975115413,36.13361164695799,35.71345337199336,36.043975830078125,46000,0.0,0.0
1996-01-31 00:00:00+05:30,36.04395769509812,36.07757324655041,35.853488091166845,36.01874923706055,84000,0.0,0.0
1996-02-01 00:00:00+05:30,36.01875323576931,36.30166243205058,35.90951229807664,36.298858642578125,214000,0.0,0.0
1996-02-02 00:00:00+05:30,36.29886187168856,39.158740210209004,36.30166566141043,36.954307556152344,95500,0.0,0.0
1996-02-05 00:00:00+05:30,36.95431235821477,38.90664781297361,37.14198678304054,38.0831413269043,216000,0.0,0.0
1996-02-06 00:00:00+05:30,38.08314105572697,38.0943433937813,36.413710596996836,37.486515045166016,142000,0.0,0.0
1996-02-07 00:00:00+05:30,37.48650890095598,37.64616676796533,35.01317752752338,37.57054138183594,98500,0.0,0.0
1996-02-08 00:00:00+05:30,37.570529298459824,38.82260046608041,37.59013444905371,38.430450439453125,163000,0.0,0.0
1996-02-09 00:00:00+05:30,38.43045889095055,38.54250361208519,37.67417518808533,38.23158645629883,113000,0.0,0.0
1996-02-12 00:00:00+05:30,38.23159359345612,39.3828271393562,37.814234943195686,39.13072967529297,227500,0.0,0.0
1996-02-13 00:00:00+05:30,39.130727651782145,40.05507642407473,38.032714880877684,39.74135971069336,219000,0.0,0.0
1996-02-14 00:00:00+05:30,39.741377319310494,40.61530527899,39.270797766664295,39.5509033203125,96000,0.0,0.0
1996-02-15 00:00:00+05:30,39.55088783445162,40.22314346443348,39.28758803326397,40.004661560058594,148500,0.0,0.0
1996-02-16 00:00:00+05:30,40.00466321282756,39.83099492402056,39.382828759586815,39.494869232177734,177500,0.0,0.0
1996-02-19 00:00:00+05:30,39.49486702250116,40.05507790225295,38.99067637591059,39.82258987426758,166500,0.0,0.0
1996-02-20 00:00:00+05:30,39.82259643646831,39.85340821089479,39.33241183591,39.5004768371582,139000,0.0,0.0
1996-02-21 00:00:00+05:30,39.5004768371582,39.5004768371582,39.5004768371582,39.5004768371582,0,0.0,0.0
1996-02-22 00:00:00+05:30,39.5004714541201,40.33518449200677,39.340809297285666,40.18112564086914,118500,0.0,0.0
1996-02-23 00:00:00+05:30,40.18112333415196,40.39120240798762,39.91502402877408,40.301570892333984,182000,0.0,0.0
1996-02-26 00:00:00+05:30,40.3015735977311,40.33518488409879,39.94303896290916,40.01026153564453,72500,0.0,0.0
1996-02-27 00:00:00+05:30,40.01026820995653,40.22315112331724,39.66294012869761,40.00186538696289,123000,0.0,0.0
1996-02-28 00:00:00+05:30,40.00187065144892,40.26797005409938,39.83100610464031,40.05229187011719,54000,0.0,0.0
1996-02-29 00:00:00+05:30,40.052283634346175,39.88701815487252,39.55089243779474,39.73296356201172,67500,0.0,0.0
1996-03-01 00:00:00+05:30,39.732960230181,39.77497433851621,38.94306080091883,39.769371032714844,80000,0.0,0.0
1996-03-04 00:00:00+05:30,39.769355137990395,39.77495844155228,39.186735515535794,39.590087890625,91000,0.0,0.0
1996-03-05 00:00:00+05:30,39.59008789062501,39.59008789062501,39.59008789062501,39.590087890625,0,0.0,0.0
1996-03-06 00:00:00+05:30,39.59010832453868,40.05508445659496,39.29880049999084,39.39403533935547,51000,0.0,0.0
1996-03-07 00:00:00+05:30,39.39403197456315,39.382829636682594,38.0943428028408,38.31562423706055,129000,0.0,0.0
1996-03-08 00:00:00+05:30,38.31562535716558,38.094343916476966,36.97392203658059,37.5621452331543,130500,0.0,0.0
1996-03-11 00:00:00+05:30,37.562133859567915,37.81422699658422,36.763831802234655,37.665771484375,121000,0.0,0.0
1996-03-12 00:00:00+05:30,37.66579679166424,38.6545691236998,37.45011430343681,38.28202819824219,205500,0.0,0.0
1996-03-13 00:00:00+05:30,38.2820211581006,38.76660251415803,37.67419268857861,38.74139404296875,70500,0.0,0.0
1996-03-14 00:00:00+05:30,38.741390389342904,39.31840702608143,38.688169661359524,39.19796371459961,116000,0.0,0.0
1996-03-15 00:00:00+05:30,39.19796324931946,39.69094737676254,39.0074892921699,39.22877502441406,293000,0.0,0.0
1996-03-18 00:00:00+05:30,39.22876780817775,40.111098236379846,39.15874144803251,39.99905776977539,159500,0.0,0.0
1996-03-19 00:00:00+05:30,39.999062490147104,40.05508273006039,39.66293677659703,39.901023864746094,417500,0.0,0.0
1996-03-20 00:00:00+05:30,39.901023864746094,39.901023864746094,39.901023864746094,39.901023864746094,0,0.0,0.0
1996-03-21 00:00:00+05:30,39.90102620872145,39.88702007940275,39.67694096183412,39.783382415771484,117500,0.0,0.0
1996-03-22 00:00:00+05:30,39.78336939686332,39.83098680170785,39.49766069372696,39.56208801269531,23500,0.0,0.0
1996-03-25 00:00:00+05:30,39.56208956266098,39.973844856408064,39.38282227160621,39.749759674072266,125500,0.0,0.0
1996-03-26 00:00:00+05:30,39.74977451088309,40.05508849531511,39.55089771538506,39.98786163330078,176500,0.0,0.0
1996-03-27 00:00:00+05:30,39.98785575079379,40.055082602918546,39.217565700737666,39.58730697631836,89000,0.0,0.0
1996-03-28 00:00:00+05:30,39.58729412053379,39.662923770354986,39.50046213603153,39.609703063964844,16500,0.0,0.0
1996-03-29 00:00:00+05:30,39.60972403045975,39.60692023975366,39.49487973736126,39.55650329589844,39500,0.0,0.0
1996-04-01 00:00:00+05:30,39.556498036123074,39.55089472952716,39.326809480467475,39.508880615234375,38500,0.0,0.0
1996-04-02 00:00:00+05:30,39.50888549509066,40.27917569545053,39.49487936390625,40.00747299194336,133500,0.0,0.0
1996-04-03 00:00:00+05:30,40.00746791772964,40.55927607865366,39.774979846582966,40.51725769042969,187500,0.0,0.0
1996-04-04 00:00:00+05:30,40.517244609424864,40.27915758263796,39.99905218119273,40.192325592041016,58000,0.0,0.0
1996-04-05 00:00:00+05:30,40.192325592041016,40.192325592041016,40.192325592041016,40.192325592041016,0,0.0,0.0
1996-04-08 00:00:00+05:30,40.192325750249246,40.615283369431495,40.05507256433589,40.43601608276367,234000,0.0,0.0
1996-04-09 00:00:00+05:30,40.43602837229704,40.615295713448745,40.055084738090834,40.130714416503906,55500,0.0,0.0
1996-04-10 00:00:00+05:30,40.13071461994663,40.72733640535941,39.7749794520512,40.69092559814453,150000,0.0,0.0
1996-04-11 00:00:00+05:30,40.69091996736208,40.52565450336939,39.66293347750948,39.94023513793945,166500,0.0,0.0
1996-04-12 00:00:00+05:30,39.94024414722887,39.887023415808464,39.71896267213823,39.744171142578125,41500,0.0,0.0
