Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.04604141414165497,0.04729493973058496,0.04604141414165497,0.04604141414165497,806400,0.0,0.0
1962-01-03 00:00:00-05:00,0.04535774117437905,0.04535774117437905,0.04433195574702264,0.045015692710876465,1574400,0.0,0.0
1962-01-04 00:00:00-05:00,0.0451297865817664,0.045699566003766214,0.0451297865817664,0.04535770043730736,844800,0.0,0.0
1962-01-05 00:00:00-05:00,0.04535772685719277,0.045927506611076856,0.044217984759477934,0.04433194175362587,1420800,0.0,0.0
1962-01-08 00:00:00-05:00,0.04399004608587423,0.04399004608587423,0.0430213261011027,0.04387608915567398,2035200,0.0,0.0
1962-01-09 00:00:00-05:00,0.04387607392321816,0.04490168072210781,0.04353420325130465,0.04467376694083214,960000,0.0,0.0
1962-01-10 00:00:00-05:00,0.04467378124818522,0.045528546888183655,0.04421795875650173,0.04490169510245323,1612800,0.0,0.0
1962-01-11 00:00:00-05:00,0.044901695353237694,0.04535770043730736,0.044673781497696734,0.04535770043730736,614400,0.0,0.0
1962-01-12 00:00:00-05:00,0.04535774117437905,0.04535774117437905,0.04455986980725967,0.045015692710876465,883200,0.0,0.0
1962-01-15 00:00:00-05:00,0.044901709512477156,0.044901709512477156,0.04444588687450938,0.044559843838214874,614400,0.0,0.0
1962-01-16 00:00:00-05:00,0.04444586276084905,0.04444586276084905,0.04370505682058545,0.043762121349573135,1113600,0.0,0.0
1962-01-17 00:00:00-05:00,0.04376215009301074,0.04376215009301074,0.042394671589136124,0.042394671589136124,1574400,0.0,0.0
1962-01-18 00:00:00-05:00,0.04239467464592624,0.042622586007386866,0.0413688896252077,0.041539911180734634,2649600,0.0,0.0
1962-01-19 00:00:00-05:00,0.04193867011401459,0.04285049811005592,0.04193867011401459,0.04285049811005592,1459200,0.0,0.0
1962-01-22 00:00:00-05:00,0.04285050446072407,0.043306332448193804,0.0423946790816822,0.04319237545132637,1075200,0.0,0.0
1962-01-23 00:00:00-05:00,0.043078403272808236,0.043078403272808236,0.04228053241968155,0.04228053241968155,768000,0.0,0.0
