Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,1.498527611174784,1.498527611174784,1.4816900491714478,1.4816900491714478,407940,0.0,0.0
1962-01-03 00:00:00-05:00,1.4816902701318624,1.4946421384811401,1.4816902701318624,1.4946421384811401,305955,0.0,0.0
1962-01-04 00:00:00-05:00,1.4946434779805957,1.4946434779805957,1.4791012607925893,1.4797488451004028,274575,0.0,0.0
1962-01-05 00:00:00-05:00,1.4778045515747944,1.4778045515747944,1.4480153188227927,1.4506057500839233,384405,0.0,0.0
1962-01-08 00:00:00-05:00,1.4493103311264277,1.4493103311264277,1.4117500967939556,1.4234066009521484,572685,0.0,0.0
1962-01-09 00:00:00-05:00,1.429883850268878,1.4583780359098322,1.429883850268878,1.4402453899383545,517770,0.0,0.0
1962-01-10 00:00:00-05:00,1.4428346157073975,1.449310451890438,1.4428346157073975,1.4428346157073975,313800,0.0,0.0
1962-01-11 00:00:00-05:00,1.446720798399359,1.4583775997161865,1.446720798399359,1.4583775997161865,337335,0.0,0.0
1962-01-12 00:00:00-05:00,1.4609684944152832,1.4713298411498437,1.4609684944152832,1.4609684944152832,462855,0.0,0.0
1962-01-15 00:00:00-05:00,1.4661486781286186,1.4706819599110479,1.4661486781286186,1.4674439430236816,266730,0.0,0.0
1962-01-16 00:00:00-05:00,1.4661481370191227,1.4661481370191227,1.4519011974334717,1.4519011974334717,266730,0.0,0.0
1962-01-17 00:00:00-05:00,1.4454256008497082,1.4454256008497082,1.4247026264242162,1.4285880327224731,439320,0.0,0.0
1962-01-18 00:00:00-05:00,1.43247389793396,1.446720841568042,1.43247389793396,1.43247389793396,392250,0.0,0.0
1962-01-19 00:00:00-05:00,1.4324733211459406,1.436358726335988,1.4169310220847224,1.433768391609192,423630,0.0,0.0
1962-01-22 00:00:00-05:00,1.4337684277486311,1.448015559805563,1.429882925560499,1.431178092956543,290265,0.0,0.0
1962-01-23 00:00:00-05:00,1.4305315440842132,1.4324742964520414,1.4143416503183392,1.4169319868087769,392250,0.0,0.0
1962-01-24 00:00:00-05:00,1.4169327482027045,1.4247039556503296,1.4098093190262004,1.4247039556503296,431475,0.0,0.0
1962-01-25 00:00:00-05:00,1.424703161766635,1.4363596757419483,1.4065705159932924,1.409160852432251,337335,0.0,0.0
1962-01-26 00:00:00-05:00,1.409161166548744,1.414341937481719,1.4013900585993977,1.4020377397537231,258885,0.0,0.0
1962-01-29 00:00:00-05:00,1.4020370700648639,1.4117509261366248,1.3780760765075684,1.3780760765075684,611910,0.0,0.0
